,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_type,training_hours,Experience,Company_Size,Last_new_job
1886,22430,city_21,0.624,,Has relevent experience,No enrollment,Masters,STEM,Public Sector,23,10,75.0,2
1887,15851,city_13,0.8270000000000001,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,100,6,75.0,2
1888,301,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Funded Startup,104,9,30.0,1
1889,18825,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,42,21,250.0,5
1890,31758,city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,,9,1,,1
1891,5898,city_74,0.579,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,37,2,30.0,1
1892,17932,city_114,0.926,,No relevent experience,No enrollment,Primary School,,,109,2,,0
1893,30260,city_26,0.698,Male,Has relevent experience,No enrollment,High School,,Funded Startup,81,6,8.0,2
1894,17669,city_67,0.855,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,4,11,10500.0,2
1895,14806,city_36,0.893,Male,Has relevent experience,No enrollment,High School,,Early Stage Startup,53,10,75.0,2
1896,22480,city_40,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,,88,11,250.0,4
1897,29259,city_136,0.897,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,5,21,75.0,5
1898,22746,city_103,0.92,Male,Has relevent experience,No enrollment,High School,,,132,3,75.0,0
1899,9852,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,,23,21,,3
1900,30,city_158,0.7659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,Pvt Ltd,63,10,750.0,2
1901,17854,city_114,0.926,,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,334,15,10500.0,2
1902,9205,city_143,0.74,,Has relevent experience,No enrollment,Graduate,STEM,,37,13,,5
1903,17779,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,,129,5,,1
1904,20154,city_136,0.897,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,10,21,10500.0,5
1905,16828,city_100,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,,16,10,,2
1906,7387,city_104,0.924,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,86,15,750.0,1
1907,31802,city_64,0.6659999999999999,Male,Has relevent experience,No enrollment,Masters,STEM,,46,16,,3
1908,17188,city_21,0.624,Male,No relevent experience,No enrollment,Graduate,STEM,Funded Startup,57,10,8.0,1
1909,7300,city_114,0.926,Male,Has relevent experience,No enrollment,High School,,Pvt Ltd,55,7,8.0,2
1910,12136,city_114,0.926,,Has relevent experience,No enrollment,Masters,STEM,,26,14,250.0,
1911,21899,city_71,0.884,,Has relevent experience,Part time course,Graduate,STEM,,83,15,10500.0,5
1912,10834,city_114,0.926,,No relevent experience,,Graduate,STEM,,104,12,,2
1913,20841,city_21,0.624,,Has relevent experience,No enrollment,Masters,Other,,15,9,,5
1914,5962,city_21,0.624,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,47,5,75.0,1
1915,7813,city_104,0.924,Male,No relevent experience,No enrollment,Phd,STEM,NGO,36,17,75.0,3
1916,10847,city_67,0.855,Male,No relevent experience,Full time course,Phd,STEM,,32,9,,5
1917,30109,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,,14,4,,1
1918,3312,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Funded Startup,9,17,250.0,1
1919,12884,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Funded Startup,34,20,75.0,1
1920,20514,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,95,21,75.0,2
1921,8411,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Public Sector,39,21,250.0,2
1922,16798,city_100,0.887,,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,81,21,75.0,1
1923,27389,city_97,0.925,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,6,16,2500.0,5
1924,32783,city_134,0.698,Male,Has relevent experience,No enrollment,Graduate,STEM,Early Stage Startup,21,7,8.0,1
1925,10230,city_103,0.92,Male,Has relevent experience,No enrollment,Masters,STEM,Funded Startup,60,21,750.0,1
1926,5980,city_21,0.624,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,288,10,75.0,2
1927,3672,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,48,3,75.0,
1928,29832,city_21,0.624,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,13,4,75.0,4
1929,18719,city_21,0.624,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,108,10,750.0,1
1930,23024,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,282,7,30.0,5
1931,29629,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,,54,0,,0
1932,8112,city_180,0.698,,No relevent experience,Full time course,Graduate,STEM,,77,2,,1
1933,13953,city_103,0.92,,No relevent experience,No enrollment,Masters,STEM,NGO,87,6,7500.0,1
1934,17450,city_21,0.624,,No relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,151,0,,0
1935,9752,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,,32,6,,4
1936,10167,city_103,0.92,Female,No relevent experience,Part time course,Graduate,STEM,Funded Startup,35,2,75.0,1
1937,181,city_21,0.624,Male,Has relevent experience,No enrollment,Graduate,STEM,Early Stage Startup,300,0,30.0,1
1938,1476,city_149,0.6890000000000001,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,114,11,250.0,4
1939,16816,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,Humanities,Pvt Ltd,21,18,30.0,2
1940,16023,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Public Sector,62,9,,1
1941,12059,city_27,0.848,Male,Has relevent experience,No enrollment,High School,,Pvt Ltd,28,10,75.0,2
1942,28220,city_99,0.915,Male,No relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,47,21,8.0,5
1943,18822,city_104,0.924,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,46,9,30.0,1
1944,17720,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,Early Stage Startup,104,3,8.0,1
1945,13419,city_114,0.926,,Has relevent experience,No enrollment,,,,56,5,,
1946,23734,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,26,4,8.0,0
1947,6610,city_100,0.887,,Has relevent experience,No enrollment,High School,,Pvt Ltd,37,21,30.0,2
1948,18569,city_100,0.887,Male,Has relevent experience,No enrollment,High School,,Pvt Ltd,51,4,250.0,1
1949,25136,city_16,0.91,,No relevent experience,No enrollment,Graduate,Business Degree,,42,0,,0
1950,21469,city_84,0.698,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,248,5,250.0,1
1951,19752,city_75,0.939,Male,Has relevent experience,Full time course,High School,,,28,9,,1
1952,32453,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,158,7,8.0,1
1953,24625,city_103,0.92,Male,Has relevent experience,No enrollment,Masters,Humanities,Pvt Ltd,73,21,750.0,1
1954,32745,city_16,0.91,,No relevent experience,No enrollment,Primary School,,Pvt Ltd,21,5,,0
1955,15144,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,Public Sector,17,4,10500.0,1
1956,26541,city_16,0.91,Male,No relevent experience,No enrollment,Masters,STEM,Pvt Ltd,101,4,75.0,1
1957,14132,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,42,10,10500.0,4
1958,2580,city_71,0.884,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,166,11,10500.0,1
1959,32229,city_30,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,192,5,250.0,1
1960,11638,city_114,0.926,,Has relevent experience,No enrollment,High School,,,62,21,,5
1961,7132,city_91,0.691,,Has relevent experience,No enrollment,Graduate,Other,,84,3,,5
1962,22168,city_114,0.926,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,54,21,10500.0,4
1963,29886,city_100,0.887,Male,Has relevent experience,No enrollment,Graduate,No Major,,9,11,,1
1964,5130,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Early Stage Startup,40,8,75.0,1
1965,923,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,Humanities,Funded Startup,102,21,75.0,1
1966,28035,city_16,0.91,Male,No relevent experience,No enrollment,Graduate,STEM,,22,21,,5
1967,17153,city_160,0.92,Male,Has relevent experience,No enrollment,Masters,STEM,,108,7,250.0,1
1968,30428,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,,56,21,,5
1969,14687,city_114,0.926,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,18,21,250.0,1
1970,26621,city_11,0.55,,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,22,4,75.0,1
1971,19744,city_100,0.887,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,144,14,250.0,4
1972,32698,city_160,0.92,,No relevent experience,No enrollment,Primary School,,,47,4,,0
1973,15049,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,,41,2,,0
1974,32808,city_21,0.624,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,12,4,75.0,2
1975,7535,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,19,21,750.0,5
1976,20622,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,,96,2,,1
1977,22863,city_114,0.926,,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,44,14,7500.0,5
1978,21845,city_103,0.92,,No relevent experience,No enrollment,High School,,,89,2,,0
1979,16135,city_159,0.843,Male,Has relevent experience,No enrollment,Masters,STEM,Funded Startup,55,12,75.0,1
1980,15095,city_77,0.83,Male,Has relevent experience,No enrollment,Graduate,No Major,Public Sector,30,7,75.0,2
1981,29703,city_76,0.698,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,160,13,2500.0,4
1982,14785,city_21,0.624,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,142,2,250.0,1
1983,20150,city_103,0.92,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,31,12,250.0,0
1984,19473,city_90,0.698,Male,Has relevent experience,No enrollment,Graduate,STEM,Public Sector,8,5,750.0,2
1985,26862,city_103,0.92,,Has relevent experience,Part time course,Masters,STEM,Pvt Ltd,79,21,250.0,5
1986,3377,city_160,0.92,,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,26,6,250.0,1
1987,21166,city_150,0.698,,No relevent experience,Full time course,Graduate,STEM,,7,4,,1
1988,24684,city_103,0.92,Male,No relevent experience,No enrollment,Masters,Business Degree,Pvt Ltd,29,2,2500.0,1
1989,32511,city_16,0.91,Male,No relevent experience,No enrollment,Graduate,STEM,Public Sector,7,14,2500.0,5
1990,10587,city_64,0.6659999999999999,Female,Has relevent experience,No enrollment,Graduate,Humanities,,23,14,,1
1991,23210,city_103,0.92,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,39,5,10500.0,1
1992,8243,city_45,0.89,Male,No relevent experience,Full time course,High School,,,114,6,,0
1993,2046,city_149,0.6890000000000001,Male,Has relevent experience,No enrollment,Masters,STEM,Early Stage Startup,76,7,75.0,1
1994,875,city_160,0.92,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,70,12,8.0,1
1995,437,city_16,0.91,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,14,10,10500.0,2
1996,9208,city_21,0.624,,No relevent experience,Part time course,Graduate,STEM,Pvt Ltd,58,2,30.0,1
1997,18560,city_173,0.878,,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,26,20,2500.0,
1998,31361,city_57,0.866,Male,Has relevent experience,No enrollment,Graduate,STEM,,99,16,,1
1999,3432,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,,44,1,,0
2000,17066,city_114,0.926,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,58,19,75.0,2
2001,17993,city_105,0.794,,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,11,2,75.0,2
2002,4879,city_83,0.923,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,52,21,75.0,5
2003,32898,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,Early Stage Startup,11,1,30.0,1
2004,28680,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,194,10,10500.0,3
2005,10304,city_103,0.92,Male,Has relevent experience,No enrollment,Masters,STEM,Public Sector,31,10,,1
2006,26899,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Funded Startup,124,21,75.0,1
2007,23403,city_100,0.887,,No relevent experience,No enrollment,Masters,Humanities,,9,4,,3
2008,21936,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,Pvt Ltd,36,5,750.0,4
2009,26927,city_114,0.926,Male,No relevent experience,No enrollment,Graduate,Humanities,,56,0,,4
2010,25713,city_136,0.897,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,73,18,2500.0,3
2011,23976,city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,,18,1,,0
2012,29908,city_104,0.924,Male,No relevent experience,No enrollment,Primary School,,Pvt Ltd,156,15,10500.0,2
2013,17426,city_101,0.5579999999999999,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,80,5,250.0,2
2014,9806,city_65,0.802,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,27,15,10500.0,5
2015,25886,city_114,0.926,Male,No relevent experience,No enrollment,High School,,Pvt Ltd,170,9,8.0,1
2016,2736,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,Other,Pvt Ltd,41,9,8.0,1
2017,26688,city_136,0.897,Male,Has relevent experience,No enrollment,Graduate,No Major,Pvt Ltd,29,21,8.0,2
2018,19261,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,,38,4,250.0,3
2019,16728,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,12,4,250.0,2
2020,8837,city_99,0.915,,Has relevent experience,No enrollment,,,Pvt Ltd,79,21,75.0,2
2021,9345,city_16,0.91,Other,Has relevent experience,No enrollment,High School,,Pvt Ltd,18,8,75.0,1
2022,25696,city_114,0.926,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,18,11,250.0,1
2023,33236,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,Funded Startup,50,13,30.0,1
2024,7258,city_118,0.722,Male,Has relevent experience,No enrollment,Graduate,STEM,,158,2,30.0,1
2025,4274,city_13,0.8270000000000001,Male,No relevent experience,No enrollment,Primary School,,,14,5,,0
2026,18287,city_103,0.92,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,47,8,10500.0,4
2027,25062,city_27,0.848,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,102,21,250.0,2
2028,11144,city_71,0.884,Male,Has relevent experience,No enrollment,High School,,Funded Startup,104,6,30.0,3
2029,11404,city_160,0.92,Other,Has relevent experience,Part time course,Graduate,STEM,,84,5,8.0,2
2030,13232,city_160,0.92,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,18,14,250.0,2
2031,21968,city_21,0.624,Female,No relevent experience,No enrollment,Graduate,STEM,,50,0,,1
2032,12142,city_78,0.579,,Has relevent experience,Full time course,Graduate,STEM,,84,0,,2
2033,30796,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,32,6,30.0,5
2034,23735,city_21,0.624,Male,Has relevent experience,No enrollment,Graduate,STEM,Funded Startup,112,5,30.0,1
2035,26679,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,15,15,8.0,5
2036,21726,city_138,0.836,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,12,14,10500.0,1
2037,5171,city_101,0.5579999999999999,Male,Has relevent experience,No enrollment,Graduate,STEM,,132,5,,1
2038,3180,city_114,0.926,Male,No relevent experience,Part time course,Primary School,,Pvt Ltd,100,3,,0
2039,26950,city_103,0.92,Female,Has relevent experience,No enrollment,Graduate,STEM,,16,11,,2
2040,24234,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,19,19,30.0,5
2041,32649,city_21,0.624,,Has relevent experience,No enrollment,Graduate,STEM,Funded Startup,31,6,30.0,2
2042,4377,city_145,0.555,,No relevent experience,Full time course,Graduate,STEM,,19,3,,1
2043,545,city_162,0.767,Other,No relevent experience,No enrollment,Primary School,,,26,6,,0
2044,13114,city_16,0.91,Male,No relevent experience,Full time course,Graduate,Arts,Pvt Ltd,45,6,8.0,1
2045,22786,city_10,0.895,Male,No relevent experience,Part time course,Graduate,STEM,,78,4,,2
2046,21335,city_101,0.5579999999999999,Male,Has relevent experience,No enrollment,Graduate,STEM,Other,31,2,75.0,2
2047,13292,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,,46,3,,1
2048,25862,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,Other,Pvt Ltd,41,21,30.0,2
2049,37,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,,40,3,,0
2050,25890,city_103,0.92,Male,No relevent experience,No enrollment,High School,,,25,6,,0
2051,22037,city_61,0.913,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,47,20,250.0,2
2052,29304,city_19,0.682,Female,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,45,12,250.0,1
2053,19816,city_97,0.925,Male,No relevent experience,Part time course,High School,,Pvt Ltd,14,2,750.0,1
2054,7012,city_21,0.624,,No relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,258,1,10500.0,1
2055,23338,city_21,0.624,,Has relevent experience,No enrollment,Graduate,STEM,Early Stage Startup,66,5,8.0,1
2056,30621,city_160,0.92,Male,No relevent experience,Full time course,Masters,STEM,,106,8,,1
2057,11855,city_175,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,Pvt Ltd,26,5,7500.0,4
2058,14062,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,46,14,75.0,1
2059,952,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,96,7,10500.0,1
2060,28695,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,Pvt Ltd,72,0,250.0,3
2061,25255,city_71,0.884,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,18,18,250.0,3
2062,14684,city_16,0.91,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,18,12,2500.0,1
2063,2599,city_23,0.899,,Has relevent experience,No enrollment,,,Pvt Ltd,34,21,,0
2064,27764,city_152,0.698,Male,No relevent experience,Part time course,Graduate,STEM,,71,13,,2
2065,22708,city_21,0.624,,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,25,7,750.0,1
2066,13605,city_116,0.743,Male,Has relevent experience,,Masters,STEM,,66,9,2500.0,2
2067,3445,city_160,0.92,,Has relevent experience,No enrollment,,,Pvt Ltd,64,18,250.0,5
